Label,Japanese,English,Notes
STR_F0_12B9,ハ゛ク゛をサルヘ゛ーシ゛,Salvage Bug,
STR_F0_12E8,コ゛ミは゛こをおわる,Exit Recycle Bin,
STR_F0_1475,すてるハ゛ク゛を,Pick a Bug,
STR_F0_148E,えらんて゛くた゛さい,to discard.,
STR_F0_14E1,----------,----------,
STR_F0_15E0,   ,   ,
STR_F0_1772,すてました!,Discarded!,
STR_F0_17DA,そのハ゛ク゛はすてられません,Can't discard.,
STR_F0_1956,を, ,
STR_F0_1968,すてました!,discarded!,
STR_F0_19ED,サーハ゛ーにハ゛ク゛か゛いません。,No Bugs in server,
STR_F0_1C3D,を\, \,
STR_F0_1C49,ひきた゛しました!,was taken.,
STR_F0_1CCE,サルヘ゛ーシ゛て゛きるハ゛ク゛か゛,No salvageable    ,
STR_F0_1CF0,いません。,Bugs.,
STR_F0_1DE1,えつらんするホームヘ゜ーシ゛を,Please select a homepage,
STR_F0_1E01,えらんて゛くた゛さい。,to read.,
STR_F0_1F63,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_1F88,をGET!, got!,
STR_F0_208C,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_20B1,をGET!, got!,
STR_F0_21B5,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_21DA,をGET!, got!,
STR_F0_22DE,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_2303,をGET!, got!,
STR_F0_242B,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_2450,をGET!, got!,
STR_F0_24E3,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_2508,をGET!, got!,
STR_F0_259B,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_25C0,をGET!, got!,
STR_F0_2653,ハ゛ク゛をもちきれません,ハ゛ク゛をもちきれません,
STR_F0_2678,をGET!, got!,
STR_F0_277C,FE,FE,
STR_F0_278F,スティンク゛,Sting ,
STR_F0_27A6,ルカ゛ー,Ruger,
STR_F0_27BB,タヒロ,Tahiro,
STR_F0_27CF,シ゛ャンク,Jank,
STR_F0_27E5,オークション,Auction,
STR_F0_2860,ハ゜スワート゛を,Password,
STR_F0_2879,かくにんしました。,confirmed!,
STR_F0_289E,シークレットハ゛ク゛を,Here's your,
STR_F0_28BA,おうけとりくた゛さい。,secret bug.,
STR_F0_28DA,タ゛ウンロート゛ちゅう,Downloading,
STR_F0_28FD,・,・,
STR_F0_290B,・,・,
STR_F0_2919,・,・,
STR_F0_2927,・,・,
STR_F0_2935,OK!,OK!,
STR_F0_2988,ハ゜スワート゛か゛ちか゛います,Wrong password.,
STR_F0_29F5,そのハ゜スワート゛はむこうて゛す,Invalid password,
STR_F0_2A32,FEの\,FE's\Bug\pages,
STR_F0_2A3C,ハ゛ク゛の\,,
STR_F0_2A48,HPて゛す,,
STR_F0_2A61,スティンク゛\,Sting\Bug\pages,
STR_F0_2A6E,ハ゛ク゛の\,,
STR_F0_2A7A,HPて゛す,,
STR_F0_2A93,ルカ゛ーの\,Ruger\Bug\pages,
STR_F0_2A9F,ハ゛ク゛の\,,
STR_F0_2AAB,HPて゛す,,
STR_F0_2AC4,タヒロの\,Tahiro\Bug\pages,
STR_F0_2ACF,ハ゛ク゛の\,,
STR_F0_2ADB,HPて゛す,,
STR_F0_2AF4,シ゛ャンクの\,Jank's\Bug\pages,
STR_F0_2B01,ハ゛ク゛の\,,
STR_F0_2B0D,HPて゛す,,
STR_F0_2B31,オークション\,Auction\site\access,
STR_F0_2B3E,サイトに\,,
STR_F0_2B49,アクセス,,
STR_F0_2B56,オークション\,Auction\site\closed,
STR_F0_2B63,サイトは\,,
STR_F0_2B6E,おやすみ,,
STR_F0_2BDB,TOPHP,TOPHP ,
STR_F0_2BE3,ハ゜ス,Pass,
STR_F0_2E8D,ハ゛ク゛カタロク゛, Bug Catalog ,
STR_F0_2EA7,Aホ゛タンて゛, Select with,
STR_F0_2EBF,     せんたく,A Button.,
STR_F0_No,No,No.,
STR_F0_Name,なまえ,Name,
STR_F0_Page,ヘ゜ーシ゛,Page,
STR_F0_5044,と゛のハ゛ク゛をた゛しますか?,と゛のハ゛ク゛をた゛しますか?,
STR_F0_5339,と゛のいちにハ゛ク゛をた゛しますか?,と゛のいちにハ゛ク゛をた゛しますか?,
STR_F0_548F,FE,FE,
STR_F0_54A5,スティンク゛,Sting ,
STR_F0_54BF,タヒロ,Tahiro,
STR_F0_54D6,ルカ゛ー,Ruger,
STR_F0_54E3,シ゛ャンク,Jank ,
,,,
STR_F2_50F,FE    ,FE    ,
STR_F2_529,スティンク゛,Sting ,
STR_F2_543,タヒロ   ,Tahiro,
STR_F2_55D,ルカ゛ー  ,Ruger  ,
STR_F2_56C,シ゛ャンク ,Jank  ,
STR_F2_696,なにももっていません。,Have none.  ,
STR_F2_92E,コ,*,(Quantity)
STR_F2_998,コ,コ,
STR_F2_AA4,O,O,
STR_F2_AAE, , ,
,,,
STR_F3_302,いらっしゃいませ,Welcome!,(Shop and auction text)
STR_F3_339,にゅうさつする,Bid,
STR_F3_343,しゅっひ゜んする,New auction,
STR_F3_34E,やめる,Exit,
STR_F3_35A,かう,Buy,
STR_F3_35F,うる,Sell,
STR_F3_364,やめる,Exit,
STR_F3_510,もちきん  ,Money ,
STR_F3_532,     ,     ,
STR_F3_53D,0円,0円,
STR_F3_561,なにをおもとめて゛すか?,Which one?,
STR_F3_5ED,     ,     ,
STR_F3_5F8,0円,0円,
STR_F3_650,     ,     ,
STR_F3_65B,0円,0円,
STR_F3_6B3,     ,     ,
STR_F3_6BE,0円,0円,
STR_F3_713,     ,     ,
STR_F3_71E,0円,0円,
STR_F3_776,     ,     ,
STR_F3_781,0円,0円,
STR_F3_7D9,     ,     ,
STR_F3_7E4,0円,0円,
STR_F3_A6F,いくつ かいますか?,How many?,
STR_F3_CB5,0,0,
STR_F3_CBC,X,*,
STR_F3_CD4,=,=,
STR_F3_D04,     ,     ,
STR_F3_D0F,0円,0円,
STR_F3_D34,もちきん  ,Money ,
STR_F3_D56,     ,     ,
STR_F3_D61,0円,0円,
STR_F3_DC2, , ,
STR_F3_DDC,コて゛\,*  \,
STR_F3_DF4,コて゛\,*  \,
STR_F3_E0C,たいて゛\,*   \,
STR_F3_E40,     ,     ,
STR_F3_E4B,0円になります。,0円 total,
STR_F3_E66,よろしいて゛すか?,Alright? ,
STR_F3_F77,おかねか゛たりません。,Too much.,
STR_F3_10E0,もうもちきれません。,Too many. ,
STR_F3_12EF,にゅうさつしゃ,Bidder:,
STR_F3_1307,          ,          ,
STR_F3_133B,ねた゛ん ,Price:,
STR_F3_1359,0円,0円,
STR_F3_1391,かい,*,
STR_F3_13A4,にゅうさつか゛く,Your bid:,
STR_F3_13CB, いと゛う , move ,
STR_F3_13DE, ふやす, up ,
STR_F3_13EF, へらす,down,
STR_F3_1404,A にゅうさつする  B やめる, A: bid   B: quit,
STR_F3_1569,にゅうさつしました,You bid.  ,
STR_F3_15BC,おかねか゛たりません,Too much...,
STR_F3_15D7,うりねよりたかいねた゛んを\つけてくた゛さい,You must bid\higher.  ,
STR_F3_1637,オークションか゛\しゅうりょうしました!,Auction has\ended!  ,
STR_F3_1694,は,:,
STR_F3_16A4,か゛\,  \,
STR_F3_16BE,0円て゛\らくさつしました!,0円\last bid!,
STR_F3_16ED,オークションか゛\しゅうりょうしました!,Auction has\ended!,
STR_F3_170B,おめて゛とうこ゛さ゛います!,Congratulations!,
STR_F3_1762,は,:,
STR_F3_176D,あなたか゛\,Won! \,
STR_F3_178A,0円て゛\らくさつしました!,0円:\last bid! ,
STR_F3_185A,らくさつしたけと゛\もちきれなかった!,"Won, but\bag full...",
STR_F3_1889,オークションは\ちゅうしされました!,Auction\canceled!,
STR_F3_1991,たた゛いま、ほかのひとから\にゅうさつか゛ありました!,Someone else \has bid!     ,
STR_F3_1A44,[name],[name],
STR_F3_1AB3,のこりし゛かん,Remains:,
STR_F3_1C40,0円,0円,
STR_F3_1F49,このチッフ゜はうれません。,Can't sell.  ,
STR_F3_1FA1,このツールはうれません。,Can't sell. ,
STR_F3_2018,このチッフ゜はうれません。,Can't sell.  ,
STR_F3_207A,このツールはうれません。,Can't sell. ,
STR_F3_2127,もちきん ,Money,
STR_F3_2148,     ,     ,
STR_F3_2153,0円,0円,
STR_F3_219D,もちきん ,Money,
STR_F3_21BE,     ,     ,
STR_F3_21C9,0円,0円,
STR_F3_2213,もちきん   ,Money  ,
STR_F3_2236,     ,     ,
STR_F3_2241,0円,0円,
STR_F3_225D,いくつ うりますか?,How many? ,
STR_F3_2457,0,0,
STR_F3_245E,X,*,
STR_F3_2476,=,=,
STR_F3_24AB,     ,     ,
STR_F3_24B6,0円,0円,
STR_F3_2504, , ,
STR_F3_251E,コて゛\,*  \,
STR_F3_2536,コて゛\,*  \,
STR_F3_254E,たいて゛\,*   \,
STR_F3_2573,0円になります。,0円 total,
STR_F3_258E,よろしいて゛すか?,Alright? ,
STR_F3_2645,おかねか゛もちきれません。,Wallet full. ,
STR_F3_27DF,これをしゅっひ゜んしますか\ ,Auction this?\ ,
STR_F3_2846,これをしゅっひ゜んしますか\ ,Auction this?\ ,
STR_F3_28C2,これをしゅっひ゜んしますか,Auction this?,
STR_F3_29B2,いらっしゃいませ,Welcome!,
STR_F3_2B7E,さいしょのねた゛んをきめてね!,Starting price?,
STR_F3_2C97,このねた゛んて゛いいて゛すか?\ ,Is this okay?  \ ,
STR_F3_2CD0,しゅっひ゜んしました!,Started!   ,
STR_F3_2E30,このねた゛んて゛うりますか?\ ,This price OK?\ ,
STR_F3_2E6A,もうすこしねは゛ってみるか・・・,Keep going...   ,
STR_F3_2E8B,また゛かいてか゛いない\ ,No bids yet.\,
STR_F3_2EB9,しゅっひ゜んをやめますか?\ ,Quit auction?\ ,
STR_F3_2EFB,もうすこしねは゛ってみるか・・・,Keep going...   ,
STR_F3_2F77, しゅっひ゜んちゅう! , in progress ,
STR_F3_3041,\,\,
STR_F3_306A,0円,0円,
STR_F3_30D3,うりね,うりね,
STR_F3_30FD,     ,     ,
STR_F3_3108,0円,0円,
,,,
STR_101_1FB,セーフ゛しています。,Saving... ,(Saving)
STR_101_216,て゛んけ゛んをきらないて゛くた゛さい,Don't turn off!   ,
,,,
STR_102_D4,AMFE03,AMFE03,(Passwords and password text entry)
STR_102_EE,AMFE10,AMFE10,
STR_102_108,AMFE05,AMFE05,
STR_102_122,STIN94,STIN94,
STR_102_13C,STIN10,STIN10,
STR_102_156,STIN05,STIN05,
STR_102_170,STIN40,STIN40,
STR_102_18A,RUGE85,RUGE85,
STR_102_1A4,RUGE10,RUGE10,
STR_102_1BE,RUGE05,RUGE05,
STR_102_1D8,FEHTTP,FEHTTP,These aren't used for anything afaik. Maybe the dex entries were meant to be password locked?
STR_102_1F2,STINHP,STINHP,
STR_102_20C,RUGERS,RUGERS,
STR_102_226,TAHIRO,TAHIRO,
STR_102_240,JAKWEB,JAKWEB,
STR_102_25A,T5K32R,T5K32R,
STR_102_274,H22M2K,H22M2K,
STR_102_28E,N2M2T5,N2M2T5,
STR_102_2A8,K1T2K5,K1T2K5,
STR_102_2C2,H2R1R1,H2R1R1,
STR_102_2DC,S2M5M2,S2M5M2,
STR_102_2F6,T5R2S4,T5R2S4,
STR_102_310,S4S1R2,S4S1R2,
STR_102_32A,T5M5PY,T5M5PY,"This password isn't on the website, but gives you different secret bugs depending on which maker you enter it for."
STR_102_6BC,ハ゜スワート゛を,Please enter the password.,
STR_102_6D5,にゅうりょくしてくた゛さい,,
STR_102_6F3,PASS:,PASS:,
STR_102_95E,A,A,
STR_102_973,B,B,
STR_102_988,C,C,
STR_102_99D,D,D,
STR_102_9B2,E,E,
STR_102_9C7,F,F,
STR_102_9DC,G,G,
STR_102_9F1,H,H,
STR_102_A06,I,I,
STR_102_A1B,J,J,
STR_102_A30,K,K,
STR_102_A45,L,L,
STR_102_A5A,M,M,
STR_102_A6F,N,N,
STR_102_A84,O,O,
STR_102_A99,P,P,
STR_102_AAE,Q,Q,
STR_102_AC3,R,R,
STR_102_AD8,S,S,
STR_102_AED,T,T,
STR_102_B02,U,U,
STR_102_B17,V,V,
STR_102_B2C,W,W,
STR_102_B41,X,X,
STR_102_B56,Y,Y,
STR_102_B6B,Z,Z,
STR_102_B80,0,0,
STR_102_B95,1,1,
STR_102_BAA,2,2,
STR_102_BBF,3,3,
STR_102_BD4,4,4,
STR_102_BE9,5,5,
STR_102_BFE,6,6,
STR_102_C13,7,7,
STR_102_C28,8,8,
STR_102_C3D,9,9,
STR_102_C8D, A B C D E F G H I, A B C D E F G H I,
STR_102_CB0, J K L M N O P Q R, J K L M N O P Q R,
STR_102_CD3, S T U V W X Y Z 0, S T U V W X Y Z 0,
STR_102_CF6, 1 2 3 4 5 6 7 8 9, 1 2 3 4 5 6 7 8 9,
STR_102_D19, セレクトホ゛タン,Press the SELECT Button.,
STR_102_D33, けってい,OK,
STR_102_D65,_,_,
STR_102_D98,-,-,
,,,
STR_103_178,なまえを いれてくた゛さい,Please enter a name.,(Default names and name text entry)
STR_103_196,NAME:,NAME:,
STR_103_2BA,た,Da,
STR_103_2D9,゛,a,
STR_103_2F8,い,i,
STR_103_317,ち,ch,
STR_103_337,ス,S,
STR_103_356,ハ,p,
STR_103_375,゜,i,
STR_103_394,イ,r,
STR_103_3B3,ラ,a,
STR_103_3D2,ル,l,
STR_103_5BF,あ,A,
STR_103_5C9,ア,a,
STR_103_5E9,か,B,
STR_103_5F3,カ,b,
STR_103_613,さ,C,
STR_103_61D,サ,c,
STR_103_63D,た,D,
STR_103_647,タ,d,
STR_103_667,な,E,
STR_103_671,ナ,e,
STR_103_691,は,F,
STR_103_69B,ハ,f,
STR_103_6BB,ま,G,
STR_103_6C5,マ,g,
STR_103_6E5,や,H,
STR_103_6EF,ヤ,h,
STR_103_70F,ら,I,
STR_103_719,ラ,i,
STR_103_739,い,J,
STR_103_743,イ,j,
STR_103_763,き,K,
STR_103_76D,キ,k,
STR_103_78D,し,L,
STR_103_797,シ,l,
STR_103_7B7,ち,M,
STR_103_7C1,チ,m,
STR_103_7E1,に,N,
STR_103_7EB,ニ,n,
STR_103_80B,ひ,O,
STR_103_815,ヒ,o,
STR_103_835,み,P,
STR_103_83F,ミ,p,
STR_103_85F,ゆ,Q,
STR_103_869,ユ,q,
STR_103_889,り,R,
STR_103_893,リ,r,
STR_103_8B3,う,S,
STR_103_8BD,ウ,s,
STR_103_8DD,く,T,
STR_103_8E7,ク,t,
STR_103_907,す,U,
STR_103_911,ス,u,
STR_103_931,つ,V,
STR_103_93B,ツ,v,
STR_103_95B,ぬ,W,
STR_103_965,ヌ,w,
STR_103_985,ふ,X,
STR_103_98F,フ,x,
STR_103_9AF,む,Y,
STR_103_9B9,ム,y,
STR_103_9D9,よ,Z,
STR_103_9E3,ヨ,z,
STR_103_A03,る, ,
STR_103_A0D,ル, ,
STR_103_A2D,え, ,
STR_103_A37,エ, ,
STR_103_A57,け, ,
STR_103_A61,ケ, ,
STR_103_A81,せ, ,
STR_103_A8B,セ, ,
STR_103_AAB,て, ,
STR_103_AB5,テ, ,
STR_103_AD5,ね, ,
STR_103_ADF,ネ, ,
STR_103_AFF,へ, ,
STR_103_B09,ヘ, ,
STR_103_B29,め, ,
STR_103_B33,メ, ,
STR_103_B48,゛, ,
STR_103_B68,れ, ,
STR_103_B72,レ, ,
STR_103_B92,お,1,
STR_103_B9C,オ,/,
STR_103_BBC,こ,2,
STR_103_BC6,コ,"""",
STR_103_BE6,そ,3,
STR_103_BF0,ソ,#,
STR_103_C10,と,4,
STR_103_C1A,ト,$,
STR_103_C3A,の,5,
STR_103_C44,ノ,%,
STR_103_C64,ほ,6,
STR_103_C6E,ホ,^,
STR_103_C8E,も,7,
STR_103_C98,モ,&,
STR_103_CAD,゜,(,
STR_103_CCD,ろ,),
STR_103_CD7,ロ,),
STR_103_CF7,わ,8,
STR_103_D01,ワ,*,
STR_103_D21,を,9,
STR_103_D2B,ヲ,円,
STR_103_D4B,ん,0,
STR_103_D55,ン,α,
STR_103_D75,っ,=,
STR_103_D7F,ッ,β,
STR_103_D9F,ゃ,~,
STR_103_DA9,ャ,[,
STR_103_DC9,ゅ, ,
STR_103_DD3,ュ,],
STR_103_DF3,ょ,;,
STR_103_DFD,ョ,;,
STR_103_E12,ー,-,
STR_103_E27,+,+,
STR_103_E47,ぁ,',
STR_103_E51,ァ,',
STR_103_E71,ぃ,☆,
STR_103_E7B,ィ,{,
STR_103_E9B,ぅ,♪,
STR_103_EA5,ゥ,},
STR_103_EC5,ぇ, ,
STR_103_ECF,ェ, ,
STR_103_EEF,ぉ, ,
STR_103_EF9,ォ, ,
STR_103_F0E,!,!,
STR_103_F23,?,?,
STR_103_F38,・,.,
STR_103_F4D, ,",",
STR_103_F9D, あ か さ た な は ま や ら, A B C D E F G H I,
STR_103_FC0, い き し ち に ひ み ゆ り, J K L M N O P Q R,
STR_103_FE3, う く す つ ぬ ふ む よ る, S T U V W X Y Z  ,
STR_103_1006, え け せ て ね へ め ゛ れ,                  ,
STR_103_1029, お こ そ と の ほ も ゜ ろ, 1 2 3 4 5 6 7 ( ),
STR_103_104C, わ を ん っ ゃ ゅ ょ ー +, 8 9 0 = ~   : - +,
STR_103_106F, ぁ ぃ ぅ ぇ ぉ ! ? ・  ," ' ☆ ♪     ! ? . ,",
STR_103_1092, セレクトホ゛タン,Press the SELECT Button.,
STR_103_10AC, カタカナ   けってい,lower,
STR_103_10AC_2,,OK,
STR_103_10CC, ア カ サ タ ナ ハ マ ヤ ラ, a b c d e f g h i,
STR_103_10EF, イ キ シ チ ニ ヒ ミ ユ リ, j k l m n o p q r,
STR_103_1112, ウ ク ス ツ ヌ フ ム ヨ ル, s t u v w x y z  ,
STR_103_1135, エ ケ セ テ ネ ヘ メ ゛ レ,                  ,
STR_103_1158, オ コ ソ ト ノ ホ モ ゜ ロ," / "" # $ % ^ & ( )",
STR_103_117B, ワ ヲ ン ッ ャ ュ ョ ー +, * 円 α β [ ] ; - +,
STR_103_119E, ァ ィ ゥ ェ ォ ! ? ・  ," ' { }     ! ? . ,",
STR_103_11C1, セレクトホ゛タン,Press the SELECT Button.,
STR_103_11DB, ひらか゛な  けってい,UPPER,
STR_103_11DB_2,,OK,
STR_103_1211,_,_,
STR_103_1244,-,-,
,,,
STR_107_9,はい,Yes,(Yes/no)
STR_107_E,いいえ,No,
,,,
STR_10A_5B,-,-,(Battle messages)
STR_10A_6A,\,\,
STR_10A_89,は\, sent out\,(Sending Bug out)
STR_10A_95,をた゛した!,!,
STR_10A_50D,シ゛ャストミート!\,Just met!!\,(Note: ジャストミート is a japanese expression used in Baseball. Could be simply adapted to “Critical Hit”.)
STR_10A_534,の\し゛ゃくてんをついた!\,'s\weak point!\,
STR_10A_55F,は\このこうけ゛きにつよい!\,\resisted it!  \,
STR_10A_587,あまり きいていないようた゛\,Weak effect... \,
STR_10A_5AF,かなり きいたようた゛\,Effective!  \,
STR_10A_5D4,た゛か゛うまくきまらなかった\,But it failed!\,
STR_10A_64C,は\, hit\,
STR_10A_65C,かいこうけ゛きした!, times!,
STR_10A_683,は, ,
STR_10A_699,と゛くて゛, ,
STR_10A_6A4,\,took\,
STR_10A_6BC, のタ゛メーシ゛をうけた。\, damage!\,
STR_10A_6FF,は\,,
STR_10A_710,HPか゛, HP.\,
STR_10A_722, かいふくした。\, recovered\,
STR_10A_769,の\ウィルスをし゛ょきょした!\,'s\virus removed!\,
STR_10A_78A,の\ウィルスか゛すくなくなった!\,\stayed infected!\,
STR_10A_7C4,は\ウィルスにおかされた!\,\caught virus!\,
STR_10A_8D3,は\わさ゛のしようかいすうか゛\ふえた!\,'s\attack uses\up!\,
STR_10A_A05,は\,,
STR_10A_A0D,シャットタ゛ウンした。\,\shut down!\,
STR_10A_BB2,は\と゛くにおかされた!\,\is poisoned!\,
STR_10A_BDC,は\と゛くか゛かいふくした!\,\was cured!   \,
STR_10A_C08,は\うこ゛けなくなった!\,\can't move! \,
STR_10A_C32,は\うこ゛けるようになった!\,\can move again!\,
STR_10A_C5E,は\ねむくなって、ねむってしまった!\,\fell asleep!\,
STR_10A_C8E,は\ねむりからさめた!\,\woke up!   \,
STR_10A_CB7,は\こんらんした!\,\is confused!\,
STR_10A_CDE,は\しょうきにもと゛った!\,'s\mind clears!\,
STR_10A_D09,は\よろけて、たいせいをくす゛した!\,\stumbled!\,
STR_10A_D4B,は\こうけ゛きか゛あたりやすくなった!\,'s\aim improved!\,
STR_10A_D7C,は\こうけ゛きか゛あたりやすくなった!\,'s\aim improved!\,
STR_10A_DAD,は\こうけ゛きをあてにくくなった!\,'s\aim got worse! \,
STR_10A_DDC,は\こうけ゛きをあてにくくなった!\,'s\aim got worse!\,
STR_10A_E0B,は\とひ゛と゛うく゛か゛あたらなくなった!\,\can't shoot!\,
STR_10A_E3E,は\とひ゛と゛うく゛か゛あたるようになった!\,\can shoot again!\,
